ensembl	symbol	datatype	CCRCC.val	CCRCC.pval	COAD.val	COAD.pval	HNSCC.val	HNSCC.pval	LSCC.val	LSCC.pval	LUAD.val	LUAD.pval	OV.val	OV.pval	PDAC.val	PDAC.pval	UCEC.val	UCEC.pval	metap
ENSG00000181523	SGSH	protein	-5.3e-01	-5.9e-17	-5.3e-01	-3.7e-06	-4.9e-01	-8.0e-14	-5.6e-01	-1.6e-27	-2.3e-01	-1.7e-06	-3.0e-01	-2.6e-03	-6.3e-01	-1.3e-12	-4.1e-01	-1.0e-06	 -5.2e-73
ENSG00000167037	SGSM1	protein	-1.4e-02	-9.0e-01	NA	NA	NA	NA	-8.8e-01	-7.4e-09	-3.3e-01	-6.2e-04	NA	NA	-1.4e+00	-1.8e-13	NA	NA	 -7.0e-17
ENSG00000141258	SGSM2	protein	NA	NA	NA	NA	NA	NA	-2.5e-01	-2.4e-02	 3.4e-01	 6.8e-02	NA	NA	-3.0e-01	-3.7e-03	NA	NA	 -5.4e-02
ENSG00000100359	SGSM3	protein	-2.6e-02	-6.3e-01	-2.0e-01	-2.6e-04	-4.4e-01	-4.0e-08	-1.4e-01	-3.4e-05	 2.2e-01	 1.7e-05	 9.1e-02	 4.3e-01	-9.1e-01	-1.5e-08	 4.1e-01	 6.0e-04	 -1.1e-04
ENSG00000104969	SGTA	protein	-6.4e-03	-7.9e-01	 1.8e-01	 1.9e-08	 2.3e-01	 9.3e-10	 4.1e-01	 1.6e-29	 3.3e-01	 1.1e-26	 5.2e-02	 3.1e-01	 1.4e-01	 5.2e-04	 1.1e-01	 2.6e-02	  9.1e-46
ENSG00000197860	SGTB	protein	 4.6e-01	 4.1e-21	NA	NA	 4.7e-02	 3.5e-01	-1.4e-01	-9.8e-06	-2.1e-01	-2.5e-12	-3.2e-01	-2.4e-02	 2.4e-01	 2.1e-03	-2.6e-01	-3.2e-04	 -5.6e-02
ENSG00000178188	SH2B1	protein	-1.2e-01	-8.1e-05	-3.5e-01	-8.8e-09	-3.0e-01	-1.1e-07	-4.4e-01	-1.2e-27	-3.9e-01	-2.8e-27	-5.7e-01	-3.1e-06	-1.9e-01	-4.3e-02	-1.0e-01	-3.7e-02	 -3.0e-58
ENSG00000160999	SH2B2	protein	 1.7e-01	 4.0e-05	NA	NA	 6.4e-02	 4.9e-01	-1.4e-01	-4.6e-02	-1.5e-01	-8.8e-03	NA	NA	 4.0e-02	 7.4e-01	 2.4e-01	 4.1e-02	  3.0e-01
ENSG00000111252	SH2B3	protein	NA	NA	NA	NA	NA	NA	-6.0e-01	-1.3e-09	NA	NA	NA	NA	NA	NA	NA	NA	 -1.3e-09
ENSG00000183918	SH2D1A	protein	 9.2e-01	 1.5e-13	NA	NA	 9.4e-02	 3.9e-01	-1.8e-01	-3.0e-02	-1.2e-01	-9.1e-02	NA	NA	 2.8e-01	 1.3e-02	-9.9e-02	-5.8e-01	  1.0e-02
ENSG00000198574	SH2D1B	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000027869	SH2D2A	protein	NA	NA	NA	NA	 9.8e-02	 2.6e-01	 1.8e-03	 9.8e-01	-1.0e-01	-1.6e-01	NA	NA	NA	NA	NA	NA	 -8.9e-01
ENSG00000125731	SH2D3A	protein	-8.0e-02	-1.9e-01	-4.0e-01	-2.4e-05	 1.4e-01	 5.4e-02	 1.4e-01	 9.1e-03	 9.8e-02	 1.3e-02	NA	NA	 2.9e-01	 5.4e-03	 3.7e-01	 1.5e-04	  2.3e-03
ENSG00000095370	SH2D3C	protein	 4.7e-01	 8.9e-10	NA	NA	-7.8e-02	-3.0e-01	-8.7e-01	-2.5e-35	-7.6e-01	-5.0e-33	NA	NA	-1.6e-02	-8.7e-01	-3.2e-01	-4.6e-03	 -9.8e-20
ENSG00000104611	SH2D4A	protein	-2.2e-02	-5.8e-01	 2.8e-01	 3.6e-06	-6.4e-01	-1.9e-14	-4.7e-01	-3.4e-16	 1.5e-01	 7.0e-04	 2.0e-01	 7.8e-02	-9.5e-02	-1.6e-01	 7.2e-01	 9.8e-08	 -3.4e-01
ENSG00000178217	SH2D4B	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000189410	SH2D5	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000152292	SH2D6	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000183476	SH2D7	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000185437	SH3BGR	protein	NA	NA	NA	NA	-1.0e+00	-1.2e-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	 -1.2e-02
ENSG00000131171	SH3BGRL	protein	 1.7e-01	 4.1e-08	-1.2e+00	-1.8e-23	-3.3e-01	-1.9e-11	-6.5e-01	-4.4e-34	-3.5e-01	-1.3e-23	-1.3e-01	-2.9e-01	 4.2e-01	 5.9e-07	-2.8e-01	-1.7e-02	 -2.0e-29
ENSG00000198478	SH3BGRL2	protein	-2.7e-01	-2.3e-14	-2.5e-01	-4.6e-06	-1.6e+00	-2.3e-27	-1.4e+00	-2.9e-34	-5.9e-01	-2.2e-21	 3.8e-01	 3.8e-02	 1.3e-01	 7.3e-02	 1.3e-01	 2.4e-01	 -9.1e-45
ENSG00000142669	SH3BGRL3	protein	 6.1e-01	 2.5e-27	-3.3e-02	-4.9e-01	-1.6e-01	-3.6e-03	-1.7e-01	-5.9e-06	-6.4e-02	-3.2e-02	 6.5e-02	 4.2e-01	 1.0e+00	 4.9e-11	-4.1e-02	-6.7e-01	  8.4e-02
ENSG00000100092	SH3BP1	protein	 6.2e-01	 3.4e-22	-6.9e-02	-4.0e-02	 1.7e-01	 2.4e-05	 2.6e-01	 1.1e-12	-3.7e-02	-2.4e-01	-8.5e-02	-5.0e-01	 3.3e-01	 1.0e-05	-1.1e-01	-9.5e-02	  2.1e-12
ENSG00000087266	SH3BP2	protein	 2.6e-01	 4.3e-11	NA	NA	 6.3e-02	 1.9e-01	-2.0e-01	-2.4e-10	-1.7e-01	-7.4e-06	-3.7e-01	-8.8e-04	-1.8e-01	-1.2e-02	-1.7e-01	-3.7e-02	 -4.3e-05
ENSG00000130147	SH3BP4	protein	 1.5e-01	 9.5e-04	 2.8e-01	 2.3e-08	 2.0e-01	 2.1e-04	 1.7e-01	 1.5e-04	-9.7e-02	-8.7e-03	 1.9e-01	 9.7e-03	 2.0e-02	 6.6e-01	 3.5e-01	 8.2e-06	  5.6e-14
ENSG00000131370	SH3BP5	protein	-3.7e-01	-1.8e-13	NA	NA	-5.2e-01	-4.5e-04	-4.4e-01	-4.5e-22	-1.5e-01	-8.5e-06	NA	NA	 2.6e-01	 1.0e-01	-3.2e-01	-7.6e-04	 -1.1e-27
ENSG00000175137	SH3BP5L	protein	 8.5e-01	 2.1e-29	-6.2e-02	-7.2e-01	 3.2e-01	 2.2e-10	 1.9e-01	 4.2e-09	-1.5e-02	-6.0e-01	-3.9e-01	-9.4e-03	 4.2e-02	 3.6e-01	 6.5e-02	 3.1e-01	  8.9e-15
ENSG00000109686	SH3D19	protein	-4.7e-01	-7.5e-18	-2.0e-01	-2.8e-07	-2.3e-01	-4.3e-08	-1.1e+00	-7.1e-35	-7.4e-01	-1.5e-33	NA	NA	 1.5e-01	 9.6e-02	-3.3e-01	-1.9e-03	 -5.2e-65
ENSG00000214193	SH3D21	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000141985	SH3GL1	protein	 4.5e-01	 1.5e-28	-7.2e-03	-7.9e-01	-1.4e-01	-1.9e-03	 1.7e-01	 9.8e-10	-4.7e-03	-8.5e-01	-1.6e-01	-5.7e-02	 3.0e-01	 4.1e-07	-1.8e-01	-7.1e-04	  1.9e-04
ENSG00000107295	SH3GL2	protein	-1.9e+00	-1.4e-27	NA	NA	NA	NA	-1.5e+00	-2.6e-26	-1.4e+00	-2.8e-31	NA	NA	-6.0e-01	-1.5e-06	NA	NA	 -3.1e-80
ENSG00000140600	SH3GL3	protein	NA	NA	NA	NA	-9.6e-01	-1.6e-04	-1.2e+00	-5.3e-15	-1.3e+00	-1.1e-08	NA	NA	NA	NA	NA	NA	 -1.6e-23
ENSG00000097033	SH3GLB1	protein	 5.2e-01	 9.6e-31	-2.1e-01	-2.1e-15	-2.5e-01	-2.3e-12	-2.0e-01	-1.5e-12	-8.1e-02	-5.3e-04	NA	NA	 6.0e-01	 3.8e-13	 3.7e-02	 6.0e-01	 -3.4e-04
ENSG00000148341	SH3GLB2	protein	-1.3e-01	-1.0e-07	-3.4e-01	-7.1e-22	-6.6e-01	-4.2e-21	-4.2e-01	-4.9e-25	-3.0e-01	-8.2e-21	-5.9e-01	-4.9e-03	-2.1e-02	-6.6e-01	-1.3e-01	-1.8e-02	 -5.1e-69
ENSG00000147010	SH3KBP1	protein	 4.1e-01	 5.3e-19	 6.0e-03	 9.0e-01	 2.1e-01	 2.0e-03	-4.1e-01	-4.7e-13	-2.0e-02	-5.4e-01	NA	NA	 5.3e-01	 1.1e-05	 1.6e-01	 6.2e-02	  6.7e-05
ENSG00000107957	SH3PXD2A	protein	 6.3e-01	 7.4e-25	-1.4e-01	-8.6e-03	 1.7e-02	 7.6e-01	 3.9e-01	 8.6e-19	 1.2e-01	 5.0e-05	-5.8e-01	-4.4e-04	 5.6e-01	 2.8e-09	-5.4e-01	-4.9e-06	  3.4e-11
ENSG00000174705	SH3PXD2B	protein	 6.8e-01	 1.9e-23	 2.6e-01	 1.1e-10	 7.8e-01	 2.4e-23	 5.4e-01	 1.0e-25	 3.7e-01	 1.6e-13	-4.0e-02	-6.9e-01	 5.0e-01	 4.3e-12	-4.4e-01	-1.5e-06	  2.0e-59
ENSG00000154447	SH3RF1	protein	 4.6e-02	 1.0e-01	-5.5e-01	-2.1e-04	-2.6e-01	-9.5e-05	-2.6e-01	-4.0e-13	 2.7e-02	 4.2e-01	 9.5e-03	 9.4e-01	-1.2e-01	-3.4e-02	 3.5e-01	 3.4e-08	  1.6e-03
ENSG00000156463	SH3RF2	protein	NA	NA	NA	NA	-3.3e-01	-1.2e-05	 5.7e-01	 6.5e-04	NA	NA	NA	NA	NA	NA	NA	NA	  5.0e-01
ENSG00000172985	SH3RF3	protein	 9.2e-02	 2.5e-01	NA	NA	 8.1e-02	 5.1e-01	-4.0e-01	-2.0e-11	-3.9e-01	-8.6e-10	NA	NA	 1.6e-01	 1.7e-01	-4.3e-01	-7.8e-04	  1.1e-07
ENSG00000125089	SH3TC1	protein	-3.2e-01	-3.2e-15	NA	NA	 3.7e-01	 6.1e-06	-5.0e-01	-1.7e-14	-1.3e-01	-4.9e-04	NA	NA	 4.4e-01	 5.9e-05	 5.0e-01	 1.2e-02	  1.1e-03
ENSG00000169247	SH3TC2	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000035115	SH3YL1	protein	-1.3e+00	-8.4e-27	-1.3e-01	-1.0e-01	-3.4e-01	-6.1e-03	-3.9e-01	-2.1e-07	-1.5e-01	-1.1e-02	NA	NA	-2.2e-01	-1.7e-02	 3.7e-01	 7.1e-03	 -1.8e-17
ENSG00000161681	SHANK1	protein	 4.2e-01	 1.4e-10	NA	NA	NA	NA	 1.2e-01	 1.1e-01	NA	NA	NA	NA	NA	NA	NA	NA	  1.4e-08
ENSG00000162105	SHANK2	protein	-1.2e-01	-9.8e-04	NA	NA	-5.8e-02	-5.4e-01	-7.1e-01	-8.1e-27	-4.1e-01	-4.5e-21	NA	NA	-5.3e-01	-1.9e-06	 2.9e-01	 6.9e-03	 -1.5e-26
ENSG00000251322	SHANK3	protein	 2.2e-01	 1.9e-05	NA	NA	-5.0e-01	-1.3e-17	-1.4e+00	-2.2e-35	-1.3e+00	-5.1e-36	NA	NA	-3.2e-01	-4.6e-07	-3.8e-01	-1.5e-06	 -3.0e-57
ENSG00000179526	SHARPIN	protein	 1.4e-01	 1.0e-09	-1.4e-01	-1.4e-02	 1.8e-01	 1.5e-05	-4.9e-02	-3.9e-02	 2.5e-02	 3.2e-01	-1.0e-01	-1.6e-01	-2.2e-01	-1.3e-05	 1.8e-02	 6.4e-01	 -5.6e-01
ENSG00000107338	SHB	protein	-7.4e-02	-8.6e-02	NA	NA	 1.1e-02	 9.0e-01	-3.5e-01	-2.5e-11	-2.7e-01	-2.5e-06	NA	NA	 4.7e-02	 6.0e-01	NA	NA	 -2.6e-08
ENSG00000129214	SHBG	protein	 2.7e-01	 8.9e-03	-7.2e-01	-4.0e-14	-1.1e+00	-1.7e-20	-1.1e+00	-4.3e-26	-9.7e-01	-3.7e-24	-1.1e+00	-5.0e-07	 3.0e-01	 6.6e-03	-1.3e+00	-8.7e-09	 -3.5e-52
ENSG00000160691	SHC1	protein	 4.7e-01	 4.4e-30	-2.6e-02	-2.5e-01	 1.7e-01	 1.5e-08	 1.4e-01	 1.9e-07	 2.5e-01	 2.7e-17	-8.2e-02	-1.9e-01	-7.9e-02	-1.3e-01	-1.1e-01	-4.7e-02	  2.2e-18
ENSG00000129946	SHC2	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000148082	SHC3	protein	NA	NA	NA	NA	NA	NA	-1.3e+00	-1.3e-13	-8.3e-01	-2.6e-12	NA	NA	NA	NA	NA	NA	 -2.2e-24
ENSG00000185634	SHC4	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000171241	SHCBP1	protein	 6.0e-01	 2.6e-04	NA	NA	 3.4e-01	 6.3e-06	 4.7e-01	 1.2e-11	 2.3e-01	 2.6e-03	NA	NA	 3.0e-02	 8.2e-01	 3.4e-01	 2.3e-02	  6.6e-17
ENSG00000157060	SHCBP1L	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105251	SHD	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000169291	SHE	protein	 2.5e-01	 1.6e-02	NA	NA	-8.5e-01	-5.2e-10	-1.8e+00	-2.1e-35	-1.1e+00	-3.6e-32	NA	NA	-4.8e-01	-8.7e-04	-5.5e-01	-2.6e-07	 -3.0e-50
ENSG00000138606	SHF	protein	-1.5e-01	-2.6e-01	NA	NA	-1.7e-01	-5.5e-01	-2.2e-01	-1.1e-02	 1.7e-01	 2.3e-02	NA	NA	 4.8e-01	 3.3e-03	NA	NA	  6.7e-01
ENSG00000130813	SHFL	protein	 2.1e-01	 2.4e-11	-4.3e-03	-9.1e-01	 3.0e-01	 1.9e-11	-1.9e-01	-1.4e-09	 5.1e-02	 7.3e-02	-1.1e-01	-2.2e-01	 1.6e-01	 2.6e-03	-4.4e-01	-1.6e-07	  4.9e-02
ENSG00000164690	SHH	protein	NA	NA	-3.8e-01	-4.1e-03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	 -4.1e-03
ENSG00000180730	SHISA2	protein	NA	NA	NA	NA	 5.5e-01	 6.2e-03	-3.7e-01	-6.1e-03	-5.5e-01	-8.8e-06	NA	NA	 1.2e+00	 4.1e-06	NA	NA	 -9.4e-01
ENSG00000178343	SHISA3	protein	 7.9e-01	 3.5e-02	NA	NA	NA	NA	-1.2e+00	-2.3e-10	 4.7e-02	 8.5e-01	NA	NA	NA	NA	NA	NA	 -2.0e-02
ENSG00000198892	SHISA4	protein	NA	NA	NA	NA	NA	NA	-3.2e-01	-9.4e-03	-7.8e-02	-6.2e-01	-2.9e-01	-8.7e-02	NA	NA	NA	NA	 -5.6e-03
ENSG00000164054	SHISA5	protein	-1.4e-01	-4.4e-02	NA	NA	-2.7e-01	-9.0e-02	-1.5e-01	-7.6e-02	-1.2e-01	-1.1e-01	NA	NA	 6.0e-01	 1.9e-03	 3.7e-02	 8.5e-01	 -1.2e-01
ENSG00000188803	SHISA6	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000187902	SHISA7	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000234965	SHISA8	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000237515	SHISA9	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000138944	SHISAL1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000182183	SHISAL2A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000145642	SHISAL2B	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000160410	SHKBP1	protein	 9.5e-02	 1.5e-02	NA	NA	 4.4e-02	 2.1e-01	 1.7e-02	 6.2e-01	 4.3e-02	 1.9e-01	 1.5e-01	 1.5e-01	 2.3e-01	 1.2e-03	-3.2e-02	-5.1e-01	  3.2e-04
ENSG00000171984	SHLD1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000122376	SHLD2	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000253251	SHLD3	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000176974	SHMT1	protein	-1.0e+00	-4.1e-25	-4.4e-01	-1.4e-15	-1.0e+00	-1.2e-23	-2.1e-01	-5.9e-05	-3.6e-02	-4.3e-01	-1.1e-01	-3.9e-01	-3.0e-01	-8.4e-08	 4.4e-01	 7.3e-05	 -5.5e-36
ENSG00000182199	SHMT2	protein	 7.9e-03	 9.3e-01	 8.3e-01	 1.8e-31	 3.4e-01	 1.3e-11	 1.2e+00	 1.5e-34	 8.0e-01	 3.8e-27	 8.6e-01	 9.9e-10	-3.3e-01	-9.4e-05	 3.5e-01	 7.5e-04	  2.1e-62
ENSG00000165181	SHOC1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000108061	SHOC2	protein	 8.4e-02	 4.3e-07	-3.2e-01	-1.7e-21	-1.4e-01	-1.3e-05	-9.6e-02	-1.5e-05	-1.9e-01	-3.3e-20	 2.5e-01	 5.6e-02	-1.5e-01	-9.6e-04	 2.9e-02	 5.7e-01	 -2.5e-16
ENSG00000185960	SHOX_PAR_Y	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000185960	SHOX	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168779	SHOX2	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000197417	SHPK	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000146414	SHPRH	protein	 1.3e-01	 2.0e-02	NA	NA	-1.5e-01	-8.1e-02	 2.1e-01	 2.4e-07	-1.9e-01	-9.1e-05	NA	NA	-3.7e-01	-9.6e-07	-8.9e-02	-1.3e-01	 -6.2e-02
ENSG00000144736	SHQ1	protein	NA	NA	NA	NA	-5.7e-02	-5.2e-01	 1.2e-01	 3.3e-02	-3.5e-01	-9.9e-04	NA	NA	NA	NA	NA	NA	 -3.0e-01
ENSG00000164403	SHROOM1	protein	 4.8e-01	 4.8e-15	-1.3e-01	-2.3e-01	 2.2e-02	 8.7e-01	-4.6e-01	-1.2e-20	-7.0e-02	-6.6e-02	NA	NA	 2.5e-01	 3.7e-03	-3.3e-01	-2.6e-05	 -3.2e-02
ENSG00000146950	SHROOM2	protein	-4.5e-01	-3.3e-28	 2.8e-02	 8.2e-01	-2.6e-02	-5.9e-01	-2.4e-01	-5.1e-07	-4.4e-01	-1.5e-21	-1.9e-01	-7.4e-02	-4.0e-01	-5.0e-09	 1.4e-01	 2.8e-02	 -1.7e-28
ENSG00000138771	SHROOM3	protein	-5.7e-01	-1.1e-20	-4.2e-01	-5.4e-18	-8.1e-01	-2.9e-13	-9.7e-01	-6.0e-35	-2.9e-01	-2.1e-14	-6.0e-01	-1.1e-04	-8.7e-02	-1.8e-01	 4.0e-02	 6.1e-01	 -7.8e-70
ENSG00000158352	SHROOM4	protein	-9.1e-02	-2.1e-02	 4.9e-01	 3.8e-03	-2.7e-01	-1.1e-02	-1.3e+00	-2.3e-35	-9.2e-01	-4.7e-35	NA	NA	-1.2e-01	-5.9e-01	-2.1e-01	-7.0e-03	 -9.8e-30
ENSG00000187164	SHTN1	protein	-2.5e-02	-4.8e-01	 3.0e-02	 4.7e-01	 1.3e-01	 1.4e-02	-3.1e-01	-4.6e-11	 1.5e-01	 7.0e-06	 4.1e-01	 1.8e-03	-5.7e-01	-4.3e-13	 5.8e-01	 6.3e-06	  7.8e-01
ENSG00000090402	SI	protein	NA	NA	-6.6e-01	-6.5e-08	NA	NA	NA	NA	NA	NA	NA	NA	-2.5e-01	-2.2e-01	NA	NA	 -2.8e-06
ENSG00000110013	SIAE	protein	-1.2e+00	-6.3e-31	-5.5e-01	-1.6e-13	-4.0e-01	-3.1e-10	-3.6e-01	-4.3e-08	 2.5e-01	 7.8e-06	-1.7e-01	-2.7e-01	 4.9e-01	 9.7e-10	 3.8e-01	 1.8e-03	 -1.6e-10
ENSG00000196470	SIAH1	protein	-1.6e-01	-2.7e-03	NA	NA	 5.1e-01	 4.9e-12	 2.6e-02	 5.0e-01	 9.9e-02	 3.5e-02	-4.9e-01	-4.4e-02	 1.4e-01	 2.5e-01	NA	NA	  1.8e-02
ENSG00000181788	SIAH2	protein	 3.7e-02	 7.8e-01	NA	NA	 3.4e-01	 2.8e-05	 1.5e+00	 2.7e-35	 6.8e-01	 1.3e-11	NA	NA	NA	NA	 3.3e-01	 3.3e-02	  1.1e-30
ENSG00000215475	SIAH3	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000072858	SIDT1	protein	NA	NA	NA	NA	NA	NA	-3.8e-01	-2.2e-02	 2.4e-01	 4.1e-02	NA	NA	NA	NA	 2.0e-01	 3.3e-01	  6.7e-01
ENSG00000149577	SIDT2	protein	-3.1e-02	-4.5e-01	 1.0e-01	 5.9e-02	-7.4e-02	-1.3e-01	-6.5e-01	-5.6e-30	-2.3e-01	-5.4e-08	-2.2e-01	-1.5e-01	-1.4e+00	-8.9e-11	-2.2e-01	-1.6e-02	 -2.1e-22
ENSG00000185187	SIGIRR	protein	-1.3e+00	-9.9e-31	-1.8e-01	-2.3e-03	-4.8e-01	-6.1e-05	-8.7e-01	-2.1e-29	 1.4e-01	 2.3e-02	-2.0e-01	-5.4e-02	-3.8e-01	-3.7e-04	 3.3e-01	 4.6e-03	 -1.2e-26
ENSG00000088827	SIGLEC1	protein	 7.9e-01	 1.6e-17	-9.0e-01	-2.2e-23	-2.3e-01	-1.5e-03	-4.7e-01	-3.6e-15	-2.3e-01	-4.2e-07	-6.2e-01	-3.7e-05	-1.7e-02	-8.3e-01	-5.7e-02	-7.1e-01	 -1.5e-15
ENSG00000142512	SIGLEC10	protein	 7.2e-02	 4.8e-01	NA	NA	 3.6e-01	 1.1e-03	 1.7e-01	 6.5e-03	-1.3e-01	-5.2e-02	NA	NA	 2.4e-01	 9.4e-02	NA	NA	  4.1e-03
ENSG00000161640	SIGLEC11	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000254521	SIGLEC12	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000254415	SIGLEC14	protein	NA	NA	NA	NA	NA	NA	-6.7e-01	-8.8e-10	NA	NA	NA	NA	NA	NA	NA	NA	 -8.8e-10
ENSG00000197046	SIGLEC15	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105501	SIGLEC5	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105492	SIGLEC6	protein	NA	NA	NA	NA	NA	NA	-5.5e-01	-1.5e-04	-3.5e-01	-1.0e-04	NA	NA	NA	NA	NA	NA	 -5.5e-08
ENSG00000168995	SIGLEC7	protein	NA	NA	NA	NA	 1.2e-01	 5.5e-01	-1.3e-01	-5.2e-02	-2.2e-01	-4.4e-05	-4.4e-01	-1.7e-02	 1.4e-01	 2.0e-01	NA	NA	 -3.5e-03
ENSG00000105366	SIGLEC8	protein	NA	NA	NA	NA	NA	NA	 1.6e-01	 4.2e-01	NA	NA	NA	NA	NA	NA	NA	NA	  4.2e-01
ENSG00000129450	SIGLEC9	protein	 6.9e-01	 7.3e-06	NA	NA	-1.2e-02	-8.3e-01	-3.5e-01	-3.6e-09	-4.6e-01	-3.2e-15	-1.6e-01	-2.9e-01	NA	NA	NA	NA	 -2.3e-06
ENSG00000179213	SIGLECL1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000147955	SIGMAR1	protein	 2.4e-01	 1.1e-04	-8.1e-02	-3.0e-01	 1.4e-01	 9.2e-02	 8.5e-02	 1.9e-01	 5.3e-02	 4.0e-01	-9.1e-01	-6.5e-05	 2.1e-01	 7.7e-02	-3.3e-01	-1.2e-02	  5.0e-01
ENSG00000142178	SIK1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000275993	SIK1B	protein	NA	NA	NA	NA	NA	NA	 5.0e-01	 3.3e-05	 1.4e-01	 2.6e-01	NA	NA	NA	NA	NA	NA	  1.9e-04
ENSG00000170145	SIK2	protein	 6.2e-02	 2.2e-02	NA	NA	-8.4e-02	-1.1e-01	-3.2e-01	-1.4e-23	-2.5e-01	-4.3e-14	NA	NA	 8.1e-02	 3.4e-01	 4.1e-02	 5.5e-01	  3.5e-08
ENSG00000160584	SIK3	protein	-2.7e-01	-5.3e-18	-2.3e-01	-4.8e-02	 6.3e-02	 9.8e-02	-1.6e-01	-8.4e-11	-2.2e-01	-4.2e-20	-3.7e-01	-5.4e-05	-3.6e-01	-1.1e-06	-7.0e-02	-2.2e-01	 -8.9e-35
ENSG00000052723	SIKE1	protein	-9.0e-02	-3.7e-05	-1.1e-01	-4.1e-01	 1.0e-01	 4.0e-03	 2.5e-03	 9.3e-01	 9.0e-02	 8.2e-06	-2.4e-01	-1.6e-01	-2.1e-02	-6.9e-01	 1.5e-02	 6.2e-01	 -6.7e-01
ENSG00000120725	SIL1	protein	 1.9e-01	 3.2e-05	 1.6e-01	 6.9e-05	 2.6e-01	 9.0e-09	 3.4e-01	 1.1e-17	 7.4e-01	 5.6e-30	 1.3e-01	 1.2e-01	-5.5e-01	-1.2e-08	 4.2e-02	 4.9e-01	  7.3e-27
ENSG00000112246	SIM1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
